Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[2607756.0449467837, 26.619123513162695, 0.19798007826418138, 40.378826058782636, 1.9891541812700142, 0.008267673582679968, 3.9141600618271237]","[2606171.9558984083, 26.619123513162695, 0.20119168176203686, 40.329723590966545, 1.9861282499962851, 0.008609565556389863, 3.9127526699453883]",122.55859,25.0,1800.0,4000.0,0.6001470830595023
"[841149.1985388285, 55.555814992762166, 0.6547592004349749, 10.71308909748188, -1.2392492828690302, -0.008214521120280007, 2.1438701959682978]","[841203.9642149535, 55.555814992762166, 0.6504067977837462, 10.677738694520999, -1.2357798743802377, -0.00877011357028157, 2.143975366304714]",122.57812,25.0,1800.0,4000.0,0.600242893859732
"[721745.448379184, 54.33086516799652, 0.3343212974571222, 9.363429942604037, -0.8548947173500983, -0.02960543979079999, 2.0255765912410966]","[721707.2499968754, 54.33086516799652, 0.33193434353216783, 9.379881300370787, -0.8537488474272065, -0.029743218705956836, 2.026201637327501]",122.59766,25.0,1800.0,4000.0,0.6003387537744097
"[584434.3501658866, 54.33086516799652, 0.31909366359287655, 5.035740696820319, 0.18043223699272373, -0.016939658057020003, 1.7100626365508227]","[583790.8143899618, 54.33086516799652, 0.3190936636589632, 5.046212003447842, 0.18357764507768834, -0.01725754645442956, 1.7094595589300272]",122.61719,25.0,1800.0,4000.0,0.6004345646869391
"[748422.9007049755, 25.45821483364418, 0.16279716690017243, 13.186890724702334, 0.4658070383178598, 0.002037372430149981, 2.0088650562344106]","[747104.9122944982, 25.45821483364418, 0.16279716693199725, 13.244521630731622, 0.46060491319487773, 0.001432223958850825, 2.007548479188427]",122.63672,25.0,1800.0,4000.0,0.6005303756556042
"[871747.727712817, 60.73809012769454, 0.17045727394510163, 12.443699618374652, 0.3395845068054896, -0.00816920070570002, 2.065741148670401]","[871580.097045928, 60.73809012769454, 0.17045727397645716, 12.478212642389378, 0.3338295113514328, -0.008469720644804578, 2.0659687640278097]",122.65625,25.0,1800.0,4000.0,0.600626186680405
"[997203.4375488908, 28.46049556315417, 0.08155664291921558, 52.107602688204594, 1.5474536094580342, -0.025571788773040033, 2.0909540106995985]","[998049.3332474855, 28.46049556315417, 0.08155664288759741, 51.986312644784846, 1.543354317921015, -0.026012981615289497, 2.091838053567128]",122.67578,25.0,1800.0,4000.0,0.6007219977613416
"[890749.8171212863, 26.032198621733905, 0.07289725634907987, 59.90877008695111, 1.4635615378041638, -0.016500890115380033, 2.0218926435226487]","[890770.2065346882, 26.032198621733905, 0.06844411332122807, 59.83139836868919, 1.4583123790503705, -0.01656364277425412, 2.02217781692402]",122.69531,25.0,1800.0,4000.0,0.6008178088984139
"[656229.5576567597, 27.832970270664603, 0.184542805667106, 12.642591492330771, -0.11709493999858737, -0.00543192447933, 1.9263625809216707]","[656394.3477221288, 27.832970270664603, 0.1776068021902629, 12.641737398506333, -0.11272602410815381, -0.005055451036337933, 1.92716399652232]",122.71484,25.0,1800.0,4000.0,0.6009136200916219
"[1834266.754758051, 27.832970270664603, 0.5429677290430439, 21.273562464149087, 2.1952549752689143, -0.02697325279049, 3.5284711171909526]","[1835744.219028047, 27.832970270664603, 0.5401055457194665, 21.232349514865028, 2.1930888135268565, -0.02717646662497625, 3.53017657737141]",122.73438,25.0,1800.0,4000.0,0.6010094803994794
"[1939523.3865709063, 28.46049556315417, 0.5670918631791747, 21.630380873036813, 2.203764568301065, -0.009209771811889981, 3.4856766136299733]","[1941276.0181416199, 28.46049556315417, 0.5631785572202258, 21.604830237361774, 2.2016656819282314, -0.009902190046175383, 3.486781460069036]",122.75391,25.0,1800.0,4000.0,0.6011052917049878
"[610148.95298924, 28.46049556315417, 0.3414046595874974, 4.598770992381253, -0.3954422618688913, 0.00011460171762999849, 1.7830205062152047]","[610119.4471527197, 28.46049556315417, 0.3506733372589773, 4.5975939170275435, -0.398314860301816, 0.00022833675018300604, 1.7828520930379397]",122.77344,25.0,1800.0,4000.0,0.601201103066632
"[732838.1986056514, 55.555814992762166, 0.5731774223213821, 20.051453019449234, -1.7238678911800802, -0.014118410430270003, 1.9263278113721418]","[732126.1256580453, 55.555814992762166, 0.5719684285328673, 19.94753281651725, -1.7129858301536718, -0.012700636555252795, 1.9255416430487602]",122.79297,25.0,1800.0,4000.0,0.6012969144844121
"[797788.0049043162, 27.832970270664603, 0.5845964959919304, 16.014860567781852, -1.3938677543997393, -0.0007985308700799934, 2.041792998719618]","[796641.0739800347, 27.832970270664603, 0.5868449756023394, 15.941274841937222, -1.3849892680415363, 0.00019737044205191313, 2.0405607217362607]",122.8125,25.0,1800.0,4000.0,0.6013927259583283
"[454422.3959154156, 56.80838267468058, 0.33000436288309126, 2.708844495802726, -0.13277365018222909, -0.006988035114570011, 1.6022157693977108]","[455061.1751725424, 56.80838267468058, 0.32964613057300163, 2.7121008000212257, -0.13287020047421516, -0.007047197644993416, 1.6019860142865023]",122.83203,25.0,1800.0,4000.0,0.6014885374883803
"[678095.5074407794, 27.21928127950857, 0.06273176840010525, 15.069179537218737, 0.43181017686670575, -0.017755553543230003, 1.8711093951314244]","[678681.7089097677, 27.21928127950857, 0.06273176849823926, 15.08521834434299, 0.42734624480727595, -0.018254268675775787, 1.871911417987561]",122.85156,25.0,1800.0,4000.0,0.6015843490745684
"[576787.4766493555, 27.21928127950857, 0.05753692803921952, 19.403673971884032, 0.47849098596207124, -0.004335333829210004, 1.7601522304093762]","[577637.6732984792, 27.21928127950857, 0.05753692813920096, 19.403748745013925, 0.4728210948028672, -0.0056392489284597894, 1.761259219184458]",122.87109,25.0,1800.0,4000.0,0.6016801607168925
"[827173.7432060655, 27.832970270664603, 0.6946201489380206, 65.29380542153957, -3.3703577685009254, -0.013894502952909995, 2.018656377511998]","[825687.5827427718, 27.832970270664603, 0.6960262826996304, 65.3365127932543, -3.370330950540778, -0.014581338582592331, 2.017455965109376]",122.89062,25.0,1800.0,4000.0,0.6017759724153526
"[1750185.6135845825, 56.80838267468058, 0.11180206724311419, 28.40908598751805, 0.35171525283983995, -0.013879024269480008, 3.4045998619372684]","[1750099.206737492, 56.80838267468058, 0.11180206728355624, 28.419552475215703, 0.3525556678634137, -0.013622988584506345, 3.4057024432738623]",122.91016,25.0,1800.0,4000.0,0.6018718332287213
"[2844459.264163696, 56.80838267468058, 0.6020216287410325, 34.64840213165307, 2.731776744567566, -0.010450742792719988, 4.076316141246144]","[2848557.7263379144, 56.80838267468058, 0.6031081931537972, 34.6141749644933, 2.730221549390545, -0.0107169925959906, 4.078854031396554]",122.92969,25.0,1800.0,4000.0,0.6019676450394824
"[1774736.1538287476, 26.619123513162695, 0.54784326601762, 72.7422787260335, 4.679653018308548, -0.013425277546750018, 3.13720433905318]","[1776559.8940941703, 26.619123513162695, 0.5515851580740713, 72.72216241081635, 4.682795936506585, -0.013013682053434445, 3.1381656591780525]",122.94922,25.0,1800.0,4000.0,0.6020634569063797
"[643885.8437565966, 26.619123513162695, 0.20403666378029878, 8.073103252512423, -0.32505009139015234, 0.002181764953599986, 1.8112496311092683]","[644391.6183882576, 26.619123513162695, 0.20403666381635405, 8.0701742752501, -0.32271759026401875, 0.0023896395572682804, 1.811393677126082]",122.96875,25.0,1800.0,4000.0,0.6021592688294132
"[1265459.9716091577, 55.555814992762166, 0.05612173254656817, 55.97412183370202, 0.03753086169341766, -0.0016259789774399937, 2.4470306314294485]","[1267366.2443586462, 55.555814992762166, 0.056121732631178464, 56.01203031997465, 0.03912934909610554, -0.0031636295027547574, 2.447669215743065]",122.98828,25.0,1800.0,4000.0,0.6022550808085829
"[1370363.7555383667, 27.832970270664603, 0.06273186224986402, 48.17045343532209, 0.44874135410101124, -0.017204149069469998, 2.561293106068065]","[1371918.2502165106, 27.832970270664603, 0.0627318623301904, 48.19738484579743, 0.4496332186839553, -0.01809242907101652, 2.561975595616213]",123.00781,25.0,1800.0,4000.0,0.6023508928438889
"[830805.5966374656, 27.832970270664603, 0.34817117927574837, 13.296861316345328, 0.9360482871160909, -0.016720548422850014, 2.0260714996823284]","[831073.6859852732, 27.832970270664603, 0.3481711793591933, 13.29494066800807, 0.9368326379257357, -0.017281232106261975, 2.0266490915794884]",123.02734,25.0,1800.0,4000.0,0.6024467049353311
"[647961.9413360491, 26.032198621733905, 0.3305408255220542, 9.596179050060217, 0.49659451908319824, 0.014470480106509991, 1.8589096164048713]","[648089.4277765407, 26.032198621733905, 0.33283187363034544, 9.600811552866265, 0.4994249498282872, 0.014001590377947695, 1.8596409372156655]",123.04688,25.0,1800.0,4000.0,0.6025425661418835
"[612043.5247863887, 27.832970270664603, 0.32288149139253364, 5.965308736816288, -0.5830716404087392, -0.0034860424281399956, 1.8295003055785408]","[611896.2009981442, 27.832970270664603, 0.3203306188521784, 5.965938408867492, -0.5824841851006766, -0.0028628150101559936, 1.8294300885972083]",123.06641,25.0,1800.0,4000.0,0.6026383783456272
"[1409149.026791366, 26.619123513162695, 0.6981129969772271, 87.89869569224427, 3.0958481850399604, -0.027105598886819994, 2.788767571043341]","[1408964.8816857173, 26.619123513162695, 0.6969095056462455, 88.05524910096263, 3.0957980862766283, -0.0268846204791044, 2.787801364485037]",123.08594,25.0,1800.0,4000.0,0.6027341906055071
"[1750222.4277081261, 26.619123513162695, 0.6999404508013902, 84.94382979387257, 3.1576591544313044, -0.010836313809740027, 2.810346700864984]","[1750318.1282488373, 26.619123513162695, 0.699059063234871, 85.07520606426787, 3.1573576031973802, -0.010810819866995398, 2.8095508902941213]",123.10547,25.0,1800.0,4000.0,0.6028300029215238
"[2844876.8528639385, 55.555814992762166, 0.11586114069160991, 36.43898792059809, 1.6661186592949662, 0.004214995794150032, 3.980222778898663]","[2846636.446133571, 55.555814992762166, 0.11098826343667637, 36.490749435994005, 1.6681460777126411, 0.005239041594497761, 3.98173276772563]",123.125,25.0,1800.0,4000.0,0.6029258152936767
"[3992162.257873552, 54.33086516799652, 0.1748045709268928, 24.677523126158448, 1.406486764796229, -0.006505348923449989, 4.631700954291096]","[3996772.1854209956, 54.33086516799652, 0.17045738902444818, 24.69621112215792, 1.4077961074979184, -0.006018079446319533, 4.633832351887405]",123.14453,25.0,1800.0,4000.0,0.6030216277219662
"[1643410.3811322688, 28.46049556315417, 0.1460335127335105, 35.23417471498362, 1.2839421744776862, -0.01971687769963001, 2.9522657014947242]","[1644424.6039572975, 28.46049556315417, 0.14226810563665437, 35.26303850311898, 1.2857450914973645, -0.019280090091923538, 2.95263988276122]",123.16406,25.0,1800.0,4000.0,0.6031174402063922
"[648826.9761487021, 27.832970270664603, 0.06775816557726289, 28.047174840511257, -1.1285640361313618, -0.007398302526460015, 1.7804330209216856]","[648856.051055487, 27.832970270664603, 0.06775816570845908, 28.174261215851605, -1.1313156862363376, -0.006788161947758721, 1.7802602824883775]",123.18359,25.0,1800.0,4000.0,0.6032132527469547
"[815208.9802228771, 54.33086516799652, 0.08278802516619255, 28.73598810537739, -0.7379260958402538, -0.005709419048990008, 1.951865239646728]","[816237.8786521489, 54.33086516799652, 0.08278802529080401, 28.764510928803823, -0.7401449097477361, -0.0051918387053779555, 1.9523812392789686]",123.20312,25.0,1800.0,4000.0,0.6033090653436538
"[1043592.3091561089, 27.21928127950857, 0.191464389105202, 10.569862581999335, 0.021373059492757782, 0.009821248128, 2.399908438060155]","[1043626.6478442753, 27.21928127950857, 0.1914643891008982, 10.576429325188371, 0.01967589770314029, 0.010894186616724335, 2.400540897803541]",123.22266,25.0,1800.0,4000.0,0.603404927055722
"[881099.4897561512, 24.896886810585187, 0.24418232922272626, 8.371102932892509, 0.06546952511405625, -0.006692830590059994, 2.29885737885411]","[880526.3993487358, 24.896886810585187, 0.2410318923778676, 8.390718732627686, 0.06478669695781689, -0.005933016251212613, 2.299334449820681]",123.24219,25.0,1800.0,4000.0,0.6035007397647231
"[681049.1156406981, 26.619123513162695, 0.20706447209003165, 6.199119697125747, 0.07600894883293935, -0.023992639955569998, 1.8239041368580866]","[680411.6899941391, 26.619123513162695, 0.2031704518067327, 6.1907508818703665, 0.07349123233757714, -0.02353706997808479, 1.8230991568643529]",123.26172,25.0,1800.0,4000.0,0.603596552529861
"[594787.0777104676, 56.80838267468058, 0.15954349744290852, 6.338914925872734, -0.05971393651983605, 0.004029129665589971, 1.6692710685496226]","[595422.0461851341, 56.80838267468058, 0.15954349753050545, 6.324413488163815, -0.06652819807865806, 0.003567699022636292, 1.670154567933952]",123.28125,25.0,1800.0,4000.0,0.6036923653511357
"[611124.8984565544, 28.46049556315417, 0.5390895300832723, 12.30738933227568, -1.0093334852961842, -0.0015911991865900114, 1.7734023590110584]","[611741.8285999976, 28.46049556315417, 0.5404063656217826, 12.225895471251983, -1.006491781081787, -0.0027113601584910574, 1.7745026680312646]",123.30078,25.0,1800.0,4000.0,0.6037881782285469
"[882663.840328435, 28.46049556315417, 0.1208821941549792, 17.68144554665354, 0.042302833896177366, -0.00749862439118001, 2.19887937418084]","[882471.8822867936, 28.46049556315417, 0.11624700440156567, 17.609006685267275, 0.033178988380897556, -0.008484932783343556, 2.1988996116157957]",123.32031,25.0,1800.0,4000.0,0.6038839911620951
"[2722920.0685321162, 26.619123513162695, 0.5999983495429271, 70.46298441324981, 5.117281966366146, -0.010684410558449969, 3.91797326451468]","[2722493.0414524404, 26.619123513162695, 0.5968844923889913, 70.44329290936274, 5.11460384335538, -0.011488122581066105, 3.9174008412066876]",123.33984,25.0,1800.0,4000.0,0.6039798041517799
"[3509654.922185769, 53.132924254420196, 0.15905665968697663, 45.65727199945118, 3.003235394284092, 0.006345482025310057, 4.528188573490917]","[3510123.6310248855, 53.132924254420196, 0.15549607662736004, 45.65306596461103, 3.0000100738627578, 0.006639601272670209, 4.528055135042273]",123.35938,25.0,1800.0,4000.0,0.6040756662570355
"[1878459.9724145702, 27.832970270664603, 0.14832994509685957, 28.435784680566204, -0.8546614608785889, -0.00019820302706999372, 3.3978565182909146]","[1878765.1940133497, 27.832970270664603, 0.14832994527728896, 28.495374408267082, -0.8574018240005716, 0.00048025174848761055, 3.3980384293163373]",123.37891,25.0,1800.0,4000.0,0.6041714793590228
"[1118201.6237810533, 28.46049556315417, 0.11861496750197524, 23.089135862560592, -0.7845930090090054, -0.02259199285170002, 2.4269993108687764]","[1117330.5663452838, 28.46049556315417, 0.11861496736107532, 23.05366136766653, -0.7862766256994626, -0.02238477530216034, 2.426299079070104]",123.39844,25.0,1800.0,4000.0,0.6042672925171472
"[852591.1396639715, 28.46049556315417, 0.11446959321592115, 13.941856115984667, 0.15722412235598654, -0.008267766815859997, 2.026312748897462]","[851870.4200888465, 28.46049556315417, 0.11446959315449427, 13.922167312181902, 0.15288099855695964, -0.0075451048005336025, 2.025640502327978]",123.41797,25.0,1800.0,4000.0,0.6043631057314084
"[1140389.3453373443, 26.032198621733905, 0.22490612199417054, 17.220252959749637, 1.1975294098249576, 0.02087990480237999, 2.417363777449607]","[1138744.7405290066, 26.032198621733905, 0.2249061219500884, 17.221497574983665, 1.194195471750566, 0.02068808184767491, 2.4163990357707537]",123.4375,25.0,1800.0,4000.0,0.6044589190018067
"[1204673.900774258, 26.032198621733905, 0.21252363591121687, 17.034439966469638, 0.9000408844064998, 0.014800062061449983, 2.4620220583936816]","[1203487.9367784834, 26.032198621733905, 0.21252363586638826, 17.030213975977222, 0.8990526559758427, 0.014616419363455577, 2.4609717850851673]",123.45703,25.0,1800.0,4000.0,0.604554732328342
"[1270530.5294189784, 28.46049556315417, 0.2069125839243389, 29.944653167217332, 1.1180128988534448, -0.015526738960340012, 2.4106822262118652]","[1271518.9294316573, 28.46049556315417, 0.20391630770704078, 30.025181716853282, 1.1198412738302295, -0.014955857854906189, 2.4117768428771273]",123.47656,25.0,1800.0,4000.0,0.6046505457110144
"[1060557.353343254, 58.08919088907949, 0.18859043176301002, 40.104222114121285, 1.5870702664769656, -0.01662964544978002, 2.207482395465385]","[1061770.2181822932, 58.08919088907949, 0.18228977236969332, 40.215466596421486, 1.5891406769642826, -0.01708251547132979, 2.209021043900781]",123.49609,25.0,1800.0,4000.0,0.6047463591498238
"[850553.0891886865, 26.619123513162695, 0.11098815083845535, 13.659038947858846, -0.18189855129730817, -0.005444184279400013, 2.0418031667553245]","[850860.4098624515, 26.619123513162695, 0.11527273115603424, 13.683240549824216, -0.18759927293720785, -0.006388242795365648, 2.0424526997242145]",123.51562,25.0,1800.0,4000.0,0.6048421726447702
